timestamp,period_start,period_end,return_usd,return_pct
2022-12-31 00:00:00+00:00,10000.0,22774.3611,12774.361099999998,127.7436
2023-12-31 00:00:00+00:00,22774.3611,79648.724,56874.36290000001,249.7298
2024-12-31 00:00:00+00:00,79648.724,154995.3512,75346.6272,94.5987
2025-12-31 00:00:00+00:00,154995.3512,295586.1848,140590.83359999998,90.7065
